,Date,Hour,Temperature(°C),Humidity(%),Wind speed (m/s),Visibility (10m),Dew point temperature(°C),Solar Radiation (MJ/m2),Rainfall(mm),Snowfall (cm),Seasons,Holiday,Functioning Day,count,count_xgb1,count_xgb2,count_dt,count_lr,error_xgb1,error_xgb2,error_dt,error_lr,count_xgb_day,count_xgb_night,error_xgb_day,error_xgb_night,count_xgb_summer,count_xgb_winter,error_xgb_summer,error_xgb_winter
4451,2018-06-04,11,26.1,37,2.4,1079,10.2,2.79,0.0,0.0,Summer,No Holiday,Yes,1008,1050.0554,968.3241,868.0,1097.5933169327159,-42.055419921875,39.6759033203125,140.0,-89.59331693271588,1132.3688,1745.5796,-124.3687744140625,-737.57958984375,1029.1671,466.885,-21.1671142578125,541.114990234375
1802,2018-02-14,2,1.2,64,0.9,1680,-4.8,0.0,0.0,0.0,Winter,No Holiday,Yes,129,191.10382,151.73158,74.0,-36.70608632891384,-62.10382080078125,-22.731582641601562,55.0,165.70608632891384,204.71875,100.406586,-75.71875,28.593414306640625,540.3858,134.25272,-411.38580322265625,-5.252716064453125
5586,2018-07-21,18,35.0,42,2.9,1953,20.1,1.26,0.0,0.0,Summer,No Holiday,Yes,1202,1806.0875,2446.68,2347.0,1615.2045568602298,-604.0875244140625,-1244.679931640625,-1145.0,-413.2045568602298,2319.3225,1197.384,-1117.322509765625,4.615966796875,2430.144,750.8505,-1228.14404296875,451.14947509765625
4121,2018-05-21,17,22.2,45,2.4,2000,9.6,0.83,0.0,0.0,Spring,No Holiday,Yes,2214,1876.1113,1913.3103,2033.0,1265.2115990107231,337.888671875,300.689697265625,181.0,948.7884009892769,2181.6108,2064.8882,32.38916015625,149.11181640625,2383.516,655.0838,-169.51611328125,1558.9161987304688
1189,2018-01-19,13,4.7,26,2.6,1370,-13.2,1.11,0.0,0.0,Winter,No Holiday,Yes,341,392.37323,433.55243,349.0,575.3421651151314,-51.37322998046875,-92.55242919921875,-8.0,-234.34216511513137,356.60037,342.41196,-15.600372314453125,-1.411956787109375,1100.0981,328.21158,-759.09814453125,12.788421630859375
786,2018-01-02,18,-0.8,24,2.3,2000,-18.9,0.01,0.0,0.0,Winter,No Holiday,Yes,675,356.58087,458.074,401.0,671.7256218908472,318.41912841796875,216.92599487304688,274.0,3.274378109152849,425.16388,309.59497,249.83612060546875,365.405029296875,1668.3573,463.16437,-993.3572998046875,211.83563232421875
2530,2018-03-16,10,6.7,46,2.2,1936,-4.1,1.79,0.0,0.0,Spring,No Holiday,Yes,507,580.3833,494.58246,406.0,599.2481401823145,-73.38330078125,12.41754150390625,101.0,-92.2481401823145,583.3306,709.5892,-76.33062744140625,-202.58917236328125,839.75073,518.2913,-332.750732421875,-11.29132080078125
8680,2018-11-27,16,12.0,74,2.1,316,7.5,0.29,0.0,0.0,Autumn,No Holiday,Yes,775,855.24994,842.9128,737.0,909.803562574284,-80.24993896484375,-67.91278076171875,38.0,-134.803562574284,935.75433,658.4343,-160.75433349609375,116.565673828125,1512.0656,543.0823,-737.0655517578125,231.917724609375
750,2018-01-01,6,-4.5,51,1.1,2000,-13.1,0.0,0.0,0.0,Winter,Holiday,Yes,65,126.44508,61.37281,59.0,-86.11401384256936,-61.44508361816406,3.6271896362304688,6.0,151.11401384256936,63.182243,125.49709,1.8177566528320312,-60.497093200683594,183.60432,61.80735,-118.60432434082031,3.1926498413085938
928,2018-01-08,16,3.5,36,1.7,1702,-10.2,0.16,0.0,0.0,Winter,No Holiday,Yes,353,373.75604,361.0783,354.0,629.0791078580451,-20.75604248046875,-8.07830810546875,-1.0,-276.07910785804506,398.65176,657.2157,-45.651763916015625,-304.2156982421875,1171.848,398.29065,-818.8480224609375,-45.2906494140625
1591,2018-02-05,7,-11.6,44,1.6,2000,-21.4,0.0,0.0,0.0,Winter,No Holiday,Yes,227,254.4818,205.28554,262.0,-43.64534430243128,-27.481796264648438,21.714462280273438,-35.0,270.6453443024313,283.00656,74.331245,-56.006561279296875,152.66875457763672,467.26898,195.24393,-240.26898193359375,31.756072998046875
3190,2018-04-12,22,13.5,15,2.2,2000,-12.6,0.0,0.0,0.0,Spring,No Holiday,Yes,1142,1162.2219,1205.1577,1283.0,1386.9420435788325,-20.221923828125,-63.15771484375,-141.0,-244.94204357883245,1008.0695,1169.5912,133.93048095703125,-27.5911865234375,1909.0842,682.288,-767.084228515625,459.71197509765625
6684,2018-09-05,12,27.1,44,5.0,2000,13.7,2.8,0.0,0.0,Autumn,No Holiday,Yes,1072,1097.3972,1000.7065,1213.0,1296.1594831820792,-25.397216796875,71.29351806640625,-141.0,-224.15948318207916,1089.5503,2292.6833,-17.55029296875,-1220.683349609375,1261.7279,418.66525,-189.7279052734375,653.3347473144531
7684,2018-10-17,4,9.7,76,0.0,1308,5.6,0.0,0.0,0.0,Autumn,No Holiday,Yes,157,260.86414,212.62762,210.0,490.28986883819107,-103.8641357421875,-55.62762451171875,-53.0,-333.28986883819107,910.3039,425.12863,-753.3038940429688,-268.1286315917969,203.04793,234.27007,-46.04792785644531,-77.27006530761719
8697,2018-11-28,9,3.0,30,1.3,1242,-12.9,0.3,0.0,0.0,Autumn,No Holiday,Yes,798,788.49945,803.31006,931.0,815.6674949965475,9.50054931640625,-5.31005859375,-133.0,-17.667494996547475,834.9049,865.8955,-36.9049072265625,-67.8955078125,836.6908,315.71747,-38.6907958984375,482.28253173828125
286,2017-12-12,22,-9.0,45,1.3,1999,-18.7,0.0,0.0,0.0,Winter,No Holiday,Yes,256,252.10487,178.79582,155.0,425.9331970446782,3.8951263427734375,77.20417785644531,101.0,-169.9331970446782,281.1405,137.6056,-25.1405029296875,118.39439392089844,1858.9163,233.56506,-1602.916259765625,22.4349365234375
2771,2018-03-26,11,12.6,60,2.4,281,5.0,2.23,0.0,0.0,Spring,No Holiday,Yes,422,752.1003,810.46875,482.0,623.1795414945077,-330.10028076171875,-388.46875,-60.0,-201.1795414945077,854.1631,907.39667,-432.1630859375,-485.39666748046875,979.5361,415.8709,-557.5360717773438,6.12908935546875
7064,2018-09-21,8,17.8,97,2.0,1284,17.3,0.09,4.0,0.0,Autumn,No Holiday,Yes,127,251.16101,292.58908,8.0,430.2141665884841,-124.1610107421875,-165.58908081054688,119.0,-303.2141665884841,14.911729,66.226425,112.08827114105225,60.77357482910156,150.38736,398.41177,-23.387359619140625,-271.4117736816406
3660,2018-05-02,12,17.3,95,0.7,155,16.4,0.16,3.5,0.0,Spring,No Holiday,Yes,63,68.15466,50.534386,327.0,394.0676612186603,-5.1546630859375,12.465614318847656,-264.0,-331.0676612186603,116.19042,58.230812,-53.19042205810547,4.769187927246094,111.27818,214.68344,-48.27818298339844,-151.68344116210938
5712,2018-07-27,0,28.6,80,0.6,990,24.8,0.0,0.0,0.0,Summer,No Holiday,Yes,909,855.98236,790.5664,1041.0,710.0569684677944,53.01763916015625,118.43359375,-132.0,198.94303153220562,543.9656,480.3538,365.034423828125,428.6462097167969,785.012,380.03775,123.98797607421875,528.9622497558594
6648,2018-09-04,0,21.4,97,0.1,404,20.8,0.0,0.0,0.0,Autumn,No Holiday,Yes,500,665.28,464.65588,865.0,489.770056437485,-165.280029296875,35.3441162109375,-365.0,10.229943562515018,308.39398,331.98367,191.60601806640625,168.01632690429688,441.74017,346.6444,58.25982666015625,153.3555908203125
7707,2018-10-18,3,8.6,74,0.6,1985,4.2,0.0,0.0,0.0,Autumn,No Holiday,Yes,244,283.07214,326.60223,374.0,469.13189361226455,-39.0721435546875,-82.60223388671875,-130.0,-225.13189361226455,707.1415,365.4655,-463.1414794921875,-121.46551513671875,296.39755,254.85435,-52.397552490234375,-10.854354858398438
6894,2018-09-14,6,20.4,78,1.0,2000,16.4,0.0,0.0,0.0,Autumn,No Holiday,Yes,644,459.79785,549.23083,656.0,831.0778391050402,184.2021484375,94.7691650390625,-12.0,-187.0778391050402,975.74255,446.48087,-331.7425537109375,197.51913452148438,307.73517,294.9769,336.26483154296875,349.0231018066406
2384,2018-03-10,8,1.5,73,1.2,466,-2.8,0.11,0.0,0.0,Spring,No Holiday,Yes,340,621.8471,683.76935,1097.0,282.54208042827776,-281.84710693359375,-343.76934814453125,-757.0,57.45791957172224,541.05145,416.94678,-201.05145263671875,-76.94677734375,653.624,528.502,-313.6240234375,-188.50201416015625
3743,2018-05-05,23,19.1,62,3.6,1757,11.6,0.0,0.0,0.0,Spring,No Holiday,Yes,1097,1145.384,1070.51,571.0,1308.6746850809348,-48.384033203125,26.489990234375,526.0,-211.67468508093475,913.01,788.4281,183.989990234375,308.5718994140625,1416.2372,470.79303,-319.2371826171875,626.2069702148438
6697,2018-09-06,1,21.9,85,0.2,1410,19.2,0.0,0.0,0.0,Autumn,No Holiday,Yes,743,730.92566,815.67035,975.0,649.8189934423284,12.0743408203125,-72.67034912109375,-232.0,93.1810065576716,337.50424,388.57513,405.4957580566406,354.42486572265625,887.29474,369.53622,-144.29473876953125,373.4637756347656
6065,2018-08-10,17,36.3,40,2.7,2000,20.5,1.93,0.0,0.0,Summer,No Holiday,Yes,1293,1300.3367,1226.4088,1495.0,1578.4488593492492,-7.336669921875,66.5911865234375,-202.0,-285.44885934924923,1008.70667,1262.5452,284.2933349609375,30.454833984375,1284.1473,621.9778,8.8526611328125,671.022216796875
5275,2018-07-08,19,26.3,51,1.7,2000,15.3,0.18,0.0,0.0,Summer,No Holiday,Yes,2272,2078.449,2423.9285,2475.0,1424.402039727041,193.551025390625,-151.928466796875,-203.0,847.597960272959,2316.82,2282.2888,-44.820068359375,-10.288818359375,2409.8037,691.1111,-137.8037109375,1580.888916015625
8719,2018-11-29,7,0.8,41,0.6,1298,-10.9,0.0,0.0,0.0,Autumn,No Holiday,Yes,800,900.69275,827.85614,796.0,645.07823905142,-100.6927490234375,-27.85614013671875,4.0,154.92176094857996,414.96164,107.76365,385.0383605957031,692.2363510131836,477.5352,338.68362,322.4648132324219,461.3163757324219
8453,2018-11-18,5,2.3,53,0.6,1763,-6.3,0.0,0.0,0.0,Autumn,No Holiday,Yes,92,231.89392,96.19288,107.0,538.8581400205813,-139.8939208984375,-4.192878723144531,-15.0,-446.85814002058135,441.04434,358.035,-349.0443420410156,-266.0350036621094,159.02077,95.48761,-67.02076721191406,-3.48760986328125
8481,2018-11-19,9,4.6,60,0.8,967,-2.5,0.46,0.0,0.0,Autumn,No Holiday,Yes,889,803.36316,817.0594,1011.0,613.5096452698675,85.6368408203125,71.94061279296875,-122.0,275.4903547301325,830.71686,884.15735,58.28314208984375,4.8426513671875,1074.6172,342.51114,-185.6171875,546.4888610839844
5207,2018-07-05,23,23.9,66,1.5,2000,17.1,0.0,0.0,0.0,Summer,No Holiday,Yes,1406,1414.5447,1425.1681,1357.0,1368.680406158638,-8.544677734375,-19.1680908203125,49.0,37.31959384136189,349.63474,1409.2532,1056.3652648925781,-3.253173828125,1208.2189,561.2478,197.7811279296875,844.752197265625
8489,2018-11-19,17,8.7,48,1.7,965,-1.7,0.25,0.0,0.0,Autumn,No Holiday,Yes,1233,1161.0477,1150.0201,813.0,1067.67126189189,71.9522705078125,82.9798583984375,420.0,165.32873810810997,1541.3549,1157.5093,-308.3548583984375,75.49072265625,2101.9983,460.13745,-868.998291015625,772.862548828125
3680,2018-05-03,8,10.5,67,2.3,1221,4.6,0.98,0.0,0.0,Spring,No Holiday,Yes,1946,960.42596,1474.164,1922.0,528.0285255514484,985.5740356445312,471.8360595703125,24.0,1417.9714744485516,586.5248,733.45483,1359.4752197265625,1212.545166015625,1409.0754,640.341,536.924560546875,1305.6589965820312
830,2018-01-04,14,-0.8,32,1.4,1846,-15.4,0.78,0.0,0.0,Winter,No Holiday,Yes,262,306.23755,278.64017,352.0,442.4964282196077,-44.237548828125,-16.640167236328125,-90.0,-180.4964282196077,277.88522,501.0893,-15.885223388671875,-239.08929443359375,1131.5212,312.05518,-869.521240234375,-50.05517578125
8176,2018-11-06,16,16.6,55,1.3,334,7.5,0.66,0.0,0.0,Autumn,No Holiday,No,0,74.201225,4.356931,0.0,204.4956282454309,-74.20122528076172,-4.356931209564209,0.0,-204.4956282454309,-211.17746,1346.7467,211.17745971679688,-1346.7467041015625,1593.2437,538.3281,-1593.24365234375,-538.328125
636,2017-12-27,12,-5.5,21,2.1,1941,-24.4,1.08,0.0,0.0,Winter,No Holiday,Yes,230,262.88412,211.57967,196.0,319.6718722205356,-32.884124755859375,18.420333862304688,34.0,-89.67187222053559,196.40218,333.7899,33.59782409667969,-103.78988647460938,1032.2303,208.01599,-802.2303466796875,21.9840087890625
6202,2018-08-16,10,31.9,51,2.2,1939,20.4,2.04,0.0,0.0,Summer,No Holiday,Yes,612,747.71326,593.6249,483.0,1184.2011074144043,-135.7132568359375,18.3751220703125,129.0,-572.2011074144043,1012.10236,1339.8627,-400.10235595703125,-727.8626708984375,568.729,482.81793,43.27099609375,129.18206787109375
5208,2018-07-06,0,23.5,65,1.9,2000,16.5,0.0,0.0,0.0,Summer,No Holiday,Yes,1075,902.36176,942.22644,900.0,735.4486501868162,172.63824462890625,132.7735595703125,175.0,339.55134981318383,558.46313,998.84705,516.536865234375,76.1529541015625,954.22217,316.61502,120.77783203125,758.3849792480469
4395,2018-06-02,3,18.9,63,1.5,1007,11.6,0.0,0.0,0.0,Summer,No Holiday,Yes,475,359.54565,470.47394,437.0,700.1570544562128,115.454345703125,4.52606201171875,38.0,-225.1570544562128,421.85672,403.5247,53.143280029296875,71.47531127929688,283.73322,248.28949,191.26678466796875,226.71051025390625
3152,2018-04-11,8,9.7,77,1.6,519,5.8,0.68,0.0,0.0,Spring,No Holiday,No,0,388.38196,552.0933,489.0,-514.5705136550731,-388.3819580078125,-552.0933227539062,-489.0,514.5705136550731,-114.69887,122.17891,114.69886779785156,-122.17890930175781,1207.9456,529.7825,-1207.945556640625,-529.782470703125
6798,2018-09-10,6,18.7,64,0.9,2000,11.7,0.0,0.0,0.0,Autumn,No Holiday,Yes,691,385.37268,385.61926,676.0,903.1571218543521,305.6273193359375,305.3807373046875,15.0,-212.1571218543521,520.48834,809.1668,170.51165771484375,-118.16680908203125,326.91748,234.55067,364.08251953125,456.44932556152344
4580,2018-06-09,20,23.7,62,1.6,1402,15.9,0.0,0.4,0.0,Summer,No Holiday,Yes,246,1275.9874,1261.0178,2435.0,1286.2909697759628,-1029.9874267578125,-1015.017822265625,-2189.0,-1040.2909697759628,783.7999,1170.5624,-537.7999267578125,-924.5623779296875,1404.9935,620.92096,-1158.9935302734375,-374.92095947265625
7396,2018-10-05,4,17.7,57,1.3,2000,9.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,221,327.48328,201.75517,223.0,885.1052029780892,-106.4832763671875,19.244827270507812,-2.0,-664.1052029780892,482.34048,393.63962,-261.3404846191406,-172.63961791992188,12.091275,182.80319,208.90872478485107,38.196807861328125
4041,2018-05-18,9,16.6,98,0.6,301,16.2,0.18,0.5,0.0,Spring,No Holiday,Yes,427,151.40753,170.42871,75.0,430.5299738276577,275.59246826171875,256.5712890625,352.0,-3.5299738276577273,266.16382,255.1564,160.836181640625,171.84359741210938,316.71036,249.84409,110.28964233398438,177.15591430664062
309,2017-12-13,21,-8.3,39,1.0,2000,-19.8,0.0,0.0,0.0,Winter,No Holiday,Yes,271,258.57666,260.0005,273.0,454.7557154783986,12.42333984375,10.99951171875,-2.0,-183.7557154783986,370.756,214.05913,-99.75601196289062,56.94087219238281,2217.7715,251.19722,-1946.771484375,19.802780151367188
775,2018-01-02,7,-3.2,69,0.5,1249,-8.0,0.0,0.0,0.0,Winter,No Holiday,Yes,344,296.24957,264.68616,379.0,-65.72241829720309,47.75042724609375,79.3138427734375,-35.0,409.7224182972031,414.37817,124.33799,-70.378173828125,219.6620101928711,428.63885,308.18167,-84.63885498046875,35.818328857421875
7098,2018-09-22,18,23.2,36,2.8,2000,7.2,0.47,0.0,0.0,Autumn,No Holiday,Yes,1939,2179.4373,2488.773,2906.0,1549.7092134775576,-240.437255859375,-549.77294921875,-967.0,389.29078652244243,2304.0193,2487.4084,-365.019287109375,-548.408447265625,2436.4744,714.51697,-497.474365234375,1224.4830322265625
3613,2018-04-30,13,23.3,45,1.8,684,10.6,2.96,0.0,0.0,Spring,No Holiday,Yes,1019,1166.63,1039.6777,1080.0,999.4049252891419,-147.6300048828125,-20.677734375,-61.0,19.595074710858057,1124.8625,1730.9751,-105.862548828125,-711.97509765625,1356.4353,456.92374,-337.435302734375,562.0762634277344
354,2017-12-15,18,0.1,43,0.9,1485,-11.0,0.0,0.0,0.0,Winter,No Holiday,Yes,682,336.23535,485.10324,552.0,546.5429144259406,345.7646484375,196.89675903320312,130.0,135.45708557405942,268.00775,175.6964,413.99224853515625,506.30360412597656,1726.9165,543.9969,-1044.91650390625,138.00311279296875
4532,2018-06-07,20,22.8,67,1.6,1219,16.3,0.06,0.0,0.0,Summer,No Holiday,Yes,2278,2090.001,2460.9546,2476.0,1239.6319589085547,187.9990234375,-182.95458984375,-198.0,1038.3680410914453,1180.3475,2394.8901,1097.6524658203125,-116.89013671875,2378.5825,537.4882,-100.58251953125,1740.5117797851562
6773,2018-09-09,5,16.3,66,0.5,2000,9.9,0.0,0.0,0.0,Autumn,No Holiday,Yes,165,294.09857,247.58482,150.0,790.1368309596701,-129.09857177734375,-82.58482360839844,15.0,-625.1368309596701,282.0013,805.19165,-117.00131225585938,-640.191650390625,152.13118,236.23994,12.868820190429688,-71.23994445800781
4964,2018-06-25,20,28.8,54,1.1,964,18.5,0.09,0.0,0.0,Summer,No Holiday,Yes,2456,1905.7473,2281.5295,2274.0,1480.3437905716291,550.252685546875,174.470458984375,182.0,975.6562094283709,1280.0687,2495.6616,1175.9312744140625,-39.66162109375,2497.0464,461.5586,-41.04638671875,1994.44140625
3314,2018-04-18,2,8.7,44,1.6,1684,-2.8,0.0,0.0,0.0,Spring,No Holiday,Yes,260,333.84775,292.0662,425.0,564.2735215979947,-73.84774780273438,-32.066192626953125,-165.0,-304.27352159799466,668.01886,375.51404,-408.01885986328125,-115.5140380859375,672.6325,297.7096,-412.63250732421875,-37.7095947265625
3231,2018-04-14,15,8.6,88,3.2,1211,6.7,0.17,0.0,0.0,Spring,No Holiday,Yes,203,374.39386,61.655807,47.0,564.1676083467781,-171.39385986328125,141.3441925048828,156.0,-361.16760834677814,259.4642,331.14575,-56.464202880859375,-128.145751953125,354.7754,268.66522,-151.775390625,-65.66522216796875
7657,2018-10-16,1,12.4,65,1.1,1099,5.9,0.0,0.0,0.0,Autumn,No Holiday,Yes,568,530.0419,481.23956,629.0,589.3943111028688,37.9581298828125,86.76043701171875,-61.0,-21.394311102868755,584.87445,1001.02466,-16.87445068359375,-433.024658203125,825.87366,319.29892,-257.8736572265625,248.70108032226562
2688,2018-03-23,0,2.9,72,1.3,903,-1.6,0.0,0.0,0.0,Spring,No Holiday,Yes,335,268.94336,288.69827,282.0,119.92279640307044,66.056640625,46.301727294921875,53.0,215.07720359692956,395.89102,205.70128,-60.891021728515625,129.29872131347656,852.0146,230.78912,-517.0145874023438,104.21087646484375
3280,2018-04-16,16,18.5,24,3.0,1773,-2.4,2.27,0.0,0.0,Spring,No Holiday,Yes,1452,1244.0216,1369.1371,1409.0,1164.765510774951,207.9783935546875,82.8629150390625,43.0,287.23448922504895,1233.1896,1684.3265,218.8104248046875,-232.3265380859375,1487.304,485.22726,-35.303955078125,966.7727355957031
5782,2018-07-29,22,30.4,45,1.6,2000,17.1,0.0,0.0,0.0,Summer,No Holiday,Yes,1406,1673.165,1598.2247,1995.0,1664.1552616523022,-267.1650390625,-192.2247314453125,-589.0,-258.1552616523022,1093.437,1605.3115,312.56298828125,-199.3115234375,1528.4835,699.3945,-122.4835205078125,706.6055297851562
3025,2018-04-06,1,7.2,95,0.2,683,6.4,0.0,0.5,0.0,Spring,No Holiday,Yes,50,193.0064,65.197495,56.0,-1.466355458919395,-143.0063934326172,-15.197494506835938,-6.0,51.466355458919395,-4.5562797,31.56745,54.55627965927124,18.43255043029785,201.62299,338.76675,-151.62298583984375,-288.7667541503906
3690,2018-05-03,18,13.4,49,2.4,1982,2.8,0.6,0.0,0.0,Spring,No Holiday,Yes,2310,1340.973,1677.7264,1401.0,1060.0204830578264,969.0269775390625,632.2735595703125,909.0,1249.9795169421736,1056.7244,1872.8234,1253.275634765625,437.1766357421875,2786.2346,696.5845,-476.234619140625,1613.41552734375
445,2017-12-19,13,-2.2,25,3.2,1970,-19.6,1.17,0.0,2.2,Winter,No Holiday,Yes,189,271.64114,172.23616,195.0,498.4344712674528,-82.64114379882812,16.763839721679688,-6.0,-309.4344712674528,202.30731,473.5441,-13.30731201171875,-284.5440979003906,801.5867,220.10042,-612.586669921875,-31.100418090820312
837,2018-01-04,21,-3.1,41,2.0,1742,-14.5,0.0,0.0,0.0,Winter,No Holiday,Yes,310,306.0611,272.53107,277.0,586.5444733140425,3.93890380859375,37.46893310546875,33.0,-276.54447331404253,294.5717,239.36398,15.428314208984375,70.63601684570312,2176.389,291.6415,-1866.388916015625,18.358489990234375
3057,2018-04-07,9,3.4,37,3.6,1668,-9.9,1.07,0.0,0.0,Spring,No Holiday,Yes,426,493.91534,525.8885,416.0,630.0142320677276,-67.91534423828125,-99.88848876953125,10.0,-204.01423206772756,771.60724,702.4055,-345.60723876953125,-276.405517578125,871.22845,413.75174,-445.22845458984375,12.248260498046875
6462,2018-08-27,6,20.6,98,0.7,626,20.2,0.0,1.0,0.0,Summer,No Holiday,Yes,47,161.34174,36.584824,84.0,448.8932264394673,-114.34173583984375,10.415176391601562,-37.0,-401.8932264394673,28.083603,71.756226,18.916397094726562,-24.7562255859375,104.563644,198.01758,-57.56364440917969,-151.017578125
7828,2018-10-23,4,10.0,73,0.9,622,5.3,0.0,0.0,0.0,Autumn,No Holiday,Yes,170,259.85822,199.65446,193.0,534.8585409476196,-89.85821533203125,-29.654464721679688,-23.0,-364.85854094761964,881.67065,302.08527,-711.670654296875,-132.08526611328125,178.9345,236.98875,-8.934494018554688,-66.98875427246094
8698,2018-11-28,10,4.4,23,1.6,1201,-14.9,0.7,0.0,0.0,Autumn,No Holiday,Yes,583,748.65753,645.45184,733.0,887.8844869833263,-165.65753173828125,-62.45184326171875,-150.0,-304.88448698332627,558.57306,667.00476,24.42694091796875,-84.0047607421875,957.65027,277.8659,-374.6502685546875,305.13409423828125
769,2018-01-02,1,-2.1,56,0.8,1732,-9.7,0.0,0.0,0.0,Winter,No Holiday,Yes,108,215.37271,185.88922,190.0,-83.49185597967602,-107.37271118164062,-77.88922119140625,-82.0,191.49185597967602,261.9029,136.84563,-153.90289306640625,-28.845626831054688,870.4797,234.89717,-762.4796752929688,-126.89717102050781
7265,2018-09-29,17,26.3,31,1.0,2000,7.8,1.03,0.0,0.0,Autumn,No Holiday,Yes,2432,1944.7885,2211.8696,2201.0,1550.8355672064154,487.2115478515625,220.13037109375,231.0,881.1644327935846,2053.7944,2383.2415,378.20556640625,48.758544921875,2190.8018,644.9197,241.1982421875,1787.080322265625
